PassengerId,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,PredictProba,Prediction,CM,Survived
703,3,"Barbara, Miss. Saiide",female,18.0,0,1,2691,14.4542,,C,0.4752857142857143,0.0,TN,0
704,3,"Gallagher, Mr. Martin",male,25.0,0,0,36864,7.7417,,Q,0.2313928571428571,0.0,TN,0
705,3,"Hansen, Mr. Henrik Juul",male,26.0,1,0,350025,7.8542,,S,0.13,0.0,TN,0
706,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",male,39.0,0,0,250655,26.0,,S,0.026000000000000002,0.0,TN,0
707,2,"Kelly, Mrs. Florence ""Fannie""",female,45.0,0,0,223596,13.5,,S,0.83,1.0,TP,1
708,1,"Calderhead, Mr. Edward Pennington",male,42.0,0,0,PC 17476,26.2875,E24,S,0.6461904761904762,1.0,TP,1
709,1,"Cleaver, Miss. Alice",female,22.0,0,0,113781,151.55,,S,0.99,1.0,TP,1
710,3,"Moubarek, Master. Halim Gonios (""William George"")",male,,1,1,2661,15.2458,,C,0.94,1.0,TP,1
711,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",female,24.0,0,0,PC 17482,49.5042,C90,C,1.0,1.0,TP,1
712,1,"Klaber, Mr. Herman",male,,0,0,113028,26.55,C124,S,0.9166666666666667,1.0,FP,0
713,1,"Taylor, Mr. Elmer Zebley",male,48.0,1,0,19996,52.0,C126,S,0.5866666666666667,1.0,TP,1
714,3,"Larsson, Mr. August Viktor",male,29.0,0,0,7545,9.4833,,S,0.40633807238612735,0.0,TN,0
715,2,"Greenberg, Mr. Samuel",male,52.0,0,0,250647,13.0,,S,0.02,0.0,TN,0
716,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",male,19.0,0,0,348124,7.65,F G73,S,0.02375,0.0,TN,0
717,1,"Endres, Miss. Caroline Louise",female,38.0,0,0,PC 17757,227.525,C45,C,1.0,1.0,TP,1
718,2,"Troutt, Miss. Edwina Celia ""Winnie""",female,27.0,0,0,34218,10.5,E101,S,1.0,1.0,TP,1
719,3,"McEvoy, Mr. Michael",male,,0,0,36568,15.5,,Q,0.0010204081632653062,0.0,TN,0
720,3,"Johnson, Mr. Malkolm Joackim",male,33.0,0,0,347062,7.775,,S,0.018333333333333333,0.0,TN,0
721,2,"Harper, Miss. Annie Jessie ""Nina""",female,6.0,0,1,248727,33.0,,S,0.93,1.0,TP,1
722,3,"Jensen, Mr. Svend Lauritz",male,17.0,1,0,350048,7.0542,,S,0.08666666666666668,0.0,TN,0
723,2,"Gillespie, Mr. William Henry",male,34.0,0,0,12233,13.0,,S,0.3,0.0,TN,0
724,2,"Hodges, Mr. Henry Price",male,50.0,0,0,250643,13.0,,S,0.0,0.0,TN,0
725,1,"Chambers, Mr. Norman Campbell",male,27.0,1,0,113806,53.1,E8,S,0.72,1.0,TP,1
726,3,"Oreskovic, Mr. Luka",male,20.0,0,0,315094,8.6625,,S,0.0025,0.0,TN,0
727,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",female,30.0,3,0,31027,21.0,,S,0.95,1.0,TP,1
728,3,"Mannion, Miss. Margareth",female,,0,0,36866,7.7375,,Q,0.9034565573315569,1.0,TP,1
729,2,"Bryhl, Mr. Kurt Arnold Gottfrid",male,25.0,1,0,236853,26.0,,S,0.05,0.0,TN,0
730,3,"Ilmakangas, Miss. Pieta Sofia",female,25.0,1,0,STON/O2. 3101271,7.925,,S,0.41,0.0,TN,0
731,1,"Allen, Miss. Elisabeth Walton",female,29.0,0,0,24160,211.3375,B5,S,1.0,1.0,TP,1
732,3,"Hassan, Mr. Houssein G N",male,11.0,0,0,2699,18.7875,,C,0.258,0.0,TN,0
733,2,"Knight, Mr. Robert J",male,,0,0,239855,0.0,,S,0.0125,0.0,TN,0
734,2,"Berriman, Mr. William John",male,23.0,0,0,28425,13.0,,S,0.0,0.0,TN,0
735,2,"Troupiansky, Mr. Moses Aaron",male,23.0,0,0,233639,13.0,,S,0.0,0.0,TN,0
736,3,"Williams, Mr. Leslie",male,28.5,0,0,54636,16.1,,S,0.01,0.0,TN,0
737,3,"Ford, Mrs. Edward (Margaret Ann Watson)",female,48.0,1,3,W./C. 6608,34.375,,S,0.16,0.0,TN,0
738,1,"Lesurer, Mr. Gustave J",male,35.0,0,0,PC 17755,512.3292,B101,C,0.2768787878787879,0.0,FN,1
739,3,"Ivanoff, Mr. Kanio",male,,0,0,349201,7.8958,,S,0.03210698091704206,0.0,TN,0
740,3,"Nankoff, Mr. Minko",male,,0,0,349218,7.8958,,S,0.06595825708748018,0.0,TN,0
741,1,"Hawksford, Mr. Walter James",male,,0,0,16988,30.0,D45,S,0.3961666666666666,0.0,FN,1
742,1,"Cavendish, Mr. Tyrell William",male,36.0,1,0,19877,78.85,C46,S,0.196,0.0,TN,0
743,1,"Ryerson, Miss. Susan Parker ""Suzette""",female,21.0,2,2,PC 17608,262.375,B57 B59 B63 B66,C,0.96,1.0,TP,1
744,3,"McNamee, Mr. Neal",male,24.0,1,0,376566,16.1,,S,0.027999999999999997,0.0,TN,0
745,3,"Stranden, Mr. Juho",male,31.0,0,0,STON/O 2. 3101288,7.925,,S,0.08572222222222221,0.0,FN,1
746,1,"Crosby, Capt. Edward Gifford",male,70.0,1,1,WE/P 5735,71.0,B22,S,0.75,1.0,FP,0
747,3,"Abbott, Mr. Rossmore Edward",male,16.0,1,1,C.A. 2673,20.25,,S,0.05600000000000001,0.0,TN,0
748,2,"Sinkkonen, Miss. Anna",female,30.0,0,0,250648,13.0,,S,0.97,1.0,TP,1
749,1,"Marvin, Mr. Daniel Warner",male,19.0,1,0,113773,53.1,D30,S,0.24,0.0,TN,0
750,3,"Connaghton, Mr. Michael",male,31.0,0,0,335097,7.75,,Q,0.05583333333333333,0.0,TN,0
751,2,"Wells, Miss. Joan",female,4.0,1,1,29103,23.0,,S,0.98,1.0,TP,1
752,3,"Moor, Master. Meier",male,6.0,0,1,392096,12.475,E121,S,0.85,1.0,TP,1
753,3,"Vande Velde, Mr. Johannes Joseph",male,33.0,0,0,345780,9.5,,S,0.0,0.0,TN,0
754,3,"Jonkoff, Mr. Lalio",male,23.0,0,0,349204,7.8958,,S,0.0,0.0,TN,0
755,2,"Herman, Mrs. Samuel (Jane Laver)",female,48.0,1,2,220845,65.0,,S,0.93,1.0,TP,1
756,2,"Hamalainen, Master. Viljo",male,0.67,1,1,250649,14.5,,S,1.0,1.0,TP,1
757,3,"Carlsson, Mr. August Sigfrid",male,28.0,0,0,350042,7.7958,,S,0.008717948717948718,0.0,TN,0
758,2,"Bailey, Mr. Percy Andrew",male,18.0,0,0,29108,11.5,,S,0.052333333333333336,0.0,TN,0
759,3,"Theobald, Mr. Thomas Leonard",male,34.0,0,0,363294,8.05,,S,0.006666666666666666,0.0,TN,0
760,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",female,33.0,0,0,110152,86.5,B77,S,0.96,1.0,TP,1
761,3,"Garfirth, Mr. John",male,,0,0,358585,14.5,,S,0.0,0.0,TN,0
762,3,"Nirva, Mr. Iisakki Antino Aijo",male,41.0,0,0,SOTON/O2 3101272,7.125,,S,0.0,0.0,TN,0
763,3,"Barah, Mr. Hanna Assi",male,20.0,0,0,2663,7.2292,,C,0.0,0.0,FN,1
764,1,"Carter, Mrs. William Ernest (Lucile Polk)",female,36.0,1,2,113760,120.0,B96 B98,S,0.77,1.0,TP,1
765,3,"Eklund, Mr. Hans Linus",male,16.0,0,0,347074,7.775,,S,0.03641666666666667,0.0,TN,0
766,1,"Hogeboom, Mrs. John C (Anna Andrews)",female,51.0,1,0,13502,77.9583,D11,S,0.99,1.0,TP,1
767,1,"Brewe, Dr. Arthur Jackson",male,,0,0,112379,39.6,,C,0.53,1.0,FP,0
768,3,"Mangan, Miss. Mary",female,30.5,0,0,364850,7.75,,Q,0.2095,0.0,TN,0
769,3,"Moran, Mr. Daniel J",male,,1,0,371110,24.15,,Q,0.0,0.0,TN,0
770,3,"Gronnestad, Mr. Daniel Danielsen",male,32.0,0,0,8471,8.3625,,S,0.21134183673469384,0.0,TN,0
771,3,"Lievens, Mr. Rene Aime",male,24.0,0,0,345781,9.5,,S,0.02,0.0,TN,0
772,3,"Jensen, Mr. Niels Peder",male,48.0,0,0,350047,7.8542,,S,0.01,0.0,TN,0
773,2,"Mack, Mrs. (Mary)",female,57.0,0,0,S.O./P.P. 3,10.5,E77,S,0.97,1.0,FP,0
774,3,"Elias, Mr. Dibo",male,,0,0,2674,7.225,,C,0.07147016962071057,0.0,TN,0
775,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",female,54.0,1,3,29105,23.0,,S,0.69,1.0,TP,1
776,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",male,18.0,0,0,347078,7.75,,S,0.003333333333333333,0.0,TN,0
777,3,"Tobin, Mr. Roger",male,,0,0,383121,7.75,F38,Q,0.045760420827057044,0.0,TN,0
778,3,"Emanuel, Miss. Virginia Ethel",female,5.0,0,0,364516,12.475,,S,0.77,1.0,TP,1
779,3,"Kilgannon, Mr. Thomas J",male,,0,0,36865,7.7375,,Q,0.07442472877927059,0.0,TN,0
780,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",female,43.0,0,1,24160,211.3375,B3,S,1.0,1.0,TP,1
781,3,"Ayoub, Miss. Banoura",female,13.0,0,0,2687,7.2292,,C,0.319,0.0,FN,1
782,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",female,17.0,1,0,17474,57.0,B20,S,1.0,1.0,TP,1
783,1,"Long, Mr. Milton Clyde",male,29.0,0,0,113501,30.0,D6,S,0.76,1.0,FP,0
784,3,"Johnston, Mr. Andrew G",male,,1,2,W./C. 6607,23.45,,S,0.05333333333333333,0.0,TN,0
785,3,"Ali, Mr. William",male,25.0,0,0,SOTON/O.Q. 3101312,7.05,,S,0.15240940758587815,0.0,TN,0
786,3,"Harmer, Mr. Abraham (David Lishin)",male,25.0,0,0,374887,7.25,,S,0.17363311688311678,0.0,TN,0
787,3,"Sjoblom, Miss. Anna Sofia",female,18.0,0,0,3101265,7.4958,,S,0.11,0.0,FN,1
788,3,"Rice, Master. George Hugh",male,8.0,4,1,382652,29.125,,Q,0.13,0.0,TN,0
789,3,"Dean, Master. Bertram Vere",male,1.0,1,2,C.A. 2315,20.575,,S,0.32,0.0,FN,1
790,1,"Guggenheim, Mr. Benjamin",male,46.0,0,0,PC 17593,79.2,B82 B84,C,0.2207121212121212,0.0,TN,0
791,3,"Keane, Mr. Andrew ""Andy""",male,,0,0,12460,7.75,,Q,0.07442472877927059,0.0,TN,0
792,2,"Gaskell, Mr. Alfred",male,16.0,0,0,239865,26.0,,S,0.04333333333333334,0.0,TN,0
793,3,"Sage, Miss. Stella Anna",female,,8,2,CA. 2343,69.55,,S,0.01,0.0,TN,0
794,1,"Hoyt, Mr. William Fisher",male,,0,0,PC 17600,30.6958,,C,0.07,0.0,TN,0
795,3,"Dantcheff, Mr. Ristiu",male,25.0,0,0,349203,7.8958,,S,0.12699242424242424,0.0,TN,0
796,2,"Otter, Mr. Richard",male,39.0,0,0,28213,13.0,,S,0.14,0.0,TN,0
797,1,"Leader, Dr. Alice (Farnham)",female,49.0,0,0,17465,25.9292,D17,S,0.76,1.0,TP,1
798,3,"Osman, Mrs. Mara",female,31.0,0,0,349244,8.6833,,S,0.4775,0.0,FN,1
799,3,"Ibrahim Shawah, Mr. Yousseff",male,30.0,0,0,2685,7.2292,,C,0.012369888655754915,0.0,TN,0
800,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",female,30.0,1,1,345773,24.15,,S,0.5528333333333335,1.0,FP,0
801,2,"Ponesell, Mr. Martin",male,34.0,0,0,250647,13.0,,S,0.26,0.0,TN,0
802,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",female,31.0,1,1,C.A. 31921,26.25,,S,0.9033333333333333,1.0,TP,1
803,1,"Carter, Master. William Thornton II",male,11.0,1,2,113760,120.0,B96 B98,S,0.8366666666666666,1.0,TP,1
804,3,"Thomas, Master. Assad Alexander",male,0.42,0,1,2625,8.5167,,C,0.9433333333333335,1.0,TP,1
805,3,"Hedman, Mr. Oskar Arvid",male,27.0,0,0,347089,6.975,,S,0.4226441441441442,0.0,FN,1
806,3,"Johansson, Mr. Karl Johan",male,31.0,0,0,347063,7.775,,S,0.0,0.0,TN,0
807,1,"Andrews, Mr. Thomas Jr",male,39.0,0,0,112050,0.0,A36,S,0.17,0.0,TN,0
808,3,"Pettersson, Miss. Ellen Natalia",female,18.0,0,0,347087,7.775,,S,0.5344047619047618,1.0,FP,0
809,2,"Meyer, Mr. August",male,39.0,0,0,248723,13.0,,S,0.03,0.0,TN,0
810,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",female,33.0,1,0,113806,53.1,E8,S,1.0,1.0,TP,1
811,3,"Alexander, Mr. William",male,26.0,0,0,3474,7.8875,,S,0.07041774891774892,0.0,TN,0
812,3,"Lester, Mr. James",male,39.0,0,0,A/4 48871,24.15,,S,0.23700000000000002,0.0,TN,0
813,2,"Slemen, Mr. Richard James",male,35.0,0,0,28206,10.5,,S,0.03,0.0,TN,0
814,3,"Andersson, Miss. Ebba Iris Alfrida",female,6.0,4,2,347082,31.275,,S,0.37,0.0,TN,0
815,3,"Tomlin, Mr. Ernest Portage",male,30.5,0,0,364499,8.05,,S,0.232095238095238,0.0,TN,0
816,1,"Fry, Mr. Richard",male,,0,0,112058,0.0,B102,S,0.075,0.0,TN,0
817,3,"Heininen, Miss. Wendla Maria",female,23.0,0,0,STON/O2. 3101290,7.925,,S,0.13,0.0,TN,0
818,2,"Mallet, Mr. Albert",male,31.0,1,1,S.C./PARIS 2079,37.0042,,C,0.03,0.0,TN,0
819,3,"Holm, Mr. John Fredrik Alexander",male,43.0,0,0,C 7075,6.45,,S,0.0,0.0,TN,0
820,3,"Skoog, Master. Karl Thorsten",male,10.0,3,2,347088,27.9,,S,0.14,0.0,TN,0
821,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",female,52.0,1,1,12749,93.5,B69,S,0.99,1.0,TP,1
822,3,"Lulic, Mr. Nikola",male,27.0,0,0,315098,8.6625,,S,0.04,0.0,FN,1
823,1,"Reuchlin, Jonkheer. John George",male,38.0,0,0,19972,0.0,,S,0.12,0.0,TN,0
824,3,"Moor, Mrs. (Beila)",female,27.0,0,1,392096,12.475,E121,S,0.7971428571428573,1.0,TP,1
825,3,"Panula, Master. Urho Abraham",male,2.0,4,1,3101295,39.6875,,S,0.1,0.0,TN,0
826,3,"Flynn, Mr. John",male,,0,0,368323,6.95,,Q,0.10881911981276597,0.0,TN,0
827,3,"Lam, Mr. Len",male,,0,0,1601,56.4958,,S,0.86,1.0,FP,0
828,2,"Mallet, Master. Andre",male,1.0,0,2,S.C./PARIS 2079,37.0042,,C,0.87,1.0,TP,1
829,3,"McCormack, Mr. Thomas Joseph",male,,0,0,367228,7.75,,Q,0.05483796451390372,0.0,FN,1
830,1,"Stone, Mrs. George Nelson (Martha Evelyn)",female,62.0,0,0,113572,80.0,B28,,0.95,1.0,TP,1
831,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,15.0,1,0,2659,14.4542,,C,0.68,1.0,TP,1
832,2,"Richards, Master. George Sibley",male,0.83,1,1,29106,18.75,,S,1.0,1.0,TP,1
833,3,"Saad, Mr. Amin",male,,0,0,2671,7.2292,,C,0.05483796451390372,0.0,TN,0
834,3,"Augustsson, Mr. Albert",male,23.0,0,0,347468,7.8542,,S,0.038286435786435785,0.0,TN,0
835,3,"Allum, Mr. Owen George",male,18.0,0,0,2223,8.3,,S,0.61,1.0,FP,0
836,1,"Compton, Miss. Sara Rebecca",female,39.0,1,1,PC 17756,83.1583,E49,C,1.0,1.0,TP,1
837,3,"Pasic, Mr. Jakob",male,21.0,0,0,315097,8.6625,,S,0.0,0.0,TN,0
838,3,"Sirota, Mr. Maurice",male,,0,0,392092,8.05,,S,0.033139684889895285,0.0,TN,0
839,3,"Chip, Mr. Chang",male,32.0,0,0,1601,56.4958,,S,0.7766190476190475,1.0,TP,1
840,1,"Marechal, Mr. Pierre",male,,0,0,11774,29.7,C47,C,0.4953809523809523,0.0,FN,1
841,3,"Alhomaki, Mr. Ilmari Rudolf",male,20.0,0,0,SOTON/O2 3101287,7.925,,S,0.0,0.0,TN,0
842,2,"Mudd, Mr. Thomas Charles",male,16.0,0,0,S.O./P.P. 3,10.5,,S,0.024583333333333332,0.0,TN,0
843,1,"Serepeca, Miss. Augusta",female,30.0,0,0,113798,31.0,,C,0.88,1.0,TP,1
844,3,"Lemberopolous, Mr. Peter L",male,34.5,0,0,2683,6.4375,,C,0.0,0.0,TN,0
845,3,"Culumovic, Mr. Jeso",male,17.0,0,0,315090,8.6625,,S,0.05733333333333333,0.0,TN,0
846,3,"Abbing, Mr. Anthony",male,42.0,0,0,C.A. 5547,7.55,,S,0.0,0.0,TN,0
847,3,"Sage, Mr. Douglas Bullen",male,,8,2,CA. 2343,69.55,,S,0.0,0.0,TN,0
848,3,"Markoff, Mr. Marin",male,35.0,0,0,349213,7.8958,,C,0.0,0.0,TN,0
849,2,"Harper, Rev. John",male,28.0,0,1,248727,33.0,,S,0.09,0.0,TN,0
850,1,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",female,,1,0,17453,89.1042,C92,C,1.0,1.0,TP,1
851,3,"Andersson, Master. Sigvard Harald Elias",male,4.0,4,2,347082,31.275,,S,0.49,0.0,TN,0
852,3,"Svensson, Mr. Johan",male,74.0,0,0,347060,7.775,,S,0.0,0.0,TN,0
853,3,"Boulos, Miss. Nourelain",female,9.0,1,1,2678,15.2458,,C,0.42,0.0,TN,0
854,1,"Lines, Miss. Mary Conover",female,16.0,0,1,PC 17592,39.4,D28,S,1.0,1.0,TP,1
855,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",female,44.0,1,0,244252,26.0,,S,0.98,1.0,FP,0
856,3,"Aks, Mrs. Sam (Leah Rosen)",female,18.0,0,1,392091,9.35,,S,0.72,1.0,TP,1
857,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",female,45.0,1,1,36928,164.8667,,S,1.0,1.0,TP,1
858,1,"Daly, Mr. Peter Denis ",male,51.0,0,0,113055,26.55,E17,S,0.5920000000000001,1.0,TP,1
859,3,"Baclini, Mrs. Solomon (Latifa Qurban)",female,24.0,0,3,2666,19.2583,,C,0.7425,1.0,TP,1
860,3,"Razi, Mr. Raihed",male,,0,0,2629,7.2292,,C,0.07147016962071057,0.0,TN,0
861,3,"Hansen, Mr. Claus Peter",male,41.0,2,0,350026,14.1083,,S,0.005,0.0,TN,0
862,2,"Giles, Mr. Frederick Edward",male,21.0,1,0,28134,11.5,,S,0.03,0.0,TN,0
863,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",female,48.0,0,0,17466,25.9292,D17,S,0.96,1.0,TP,1
864,3,"Sage, Miss. Dorothy Edith ""Dolly""",female,,8,2,CA. 2343,69.55,,S,0.0,0.0,TN,0
865,2,"Gill, Mr. John William",male,24.0,0,0,233866,13.0,,S,0.0,0.0,TN,0
866,2,"Bystrom, Mrs. (Karolina)",female,42.0,0,0,236852,13.0,,S,0.89,1.0,TP,1
867,2,"Duran y More, Miss. Asuncion",female,27.0,1,0,SC/PARIS 2149,13.8583,,C,0.83,1.0,TP,1
868,1,"Roebling, Mr. Washington Augustus II",male,31.0,0,0,PC 17590,50.4958,A24,S,0.721,1.0,FP,0
869,3,"van Melkebeke, Mr. Philemon",male,,0,0,345777,9.5,,S,0.03950616596347868,0.0,TN,0
870,3,"Johnson, Master. Harold Theodor",male,4.0,1,1,347742,11.1333,,S,0.68,1.0,TP,1
871,3,"Balkic, Mr. Cerin",male,26.0,0,0,349248,7.8958,,S,0.01013895488895489,0.0,TN,0
872,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",female,47.0,1,1,11751,52.5542,D35,S,0.99,1.0,TP,1
873,1,"Carlsson, Mr. Frans Olof",male,33.0,0,0,695,5.0,B51 B53 B55,S,0.225,0.0,TN,0
874,3,"Vander Cruyssen, Mr. Victor",male,47.0,0,0,345765,9.0,,S,0.49685714285714283,0.0,TN,0
875,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",female,28.0,1,0,P/PP 3381,24.0,,C,0.8,1.0,TP,1
876,3,"Najib, Miss. Adele Kiamie ""Jane""",female,15.0,0,0,2667,7.225,,C,0.87,1.0,TP,1
877,3,"Gustafsson, Mr. Alfred Ossian",male,20.0,0,0,7534,9.8458,,S,0.0,0.0,TN,0
878,3,"Petroff, Mr. Nedelio",male,19.0,0,0,349212,7.8958,,S,0.0,0.0,TN,0
879,3,"Laleff, Mr. Kristo",male,,0,0,349217,7.8958,,S,0.03349818930749009,0.0,TN,0
880,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",female,56.0,0,1,11767,83.1583,C50,C,0.98,1.0,TP,1
881,2,"Shelley, Mrs. William (Imanita Parrish Hall)",female,25.0,0,1,230433,26.0,,S,0.58,1.0,TP,1
882,3,"Markun, Mr. Johann",male,33.0,0,0,349257,7.8958,,S,0.07961904761904763,0.0,TN,0
883,3,"Dahlberg, Miss. Gerda Ulrika",female,22.0,0,0,7552,10.5167,,S,0.0,0.0,TN,0
884,2,"Banfield, Mr. Frederick James",male,28.0,0,0,C.A./SOTON 34068,10.5,,S,0.0,0.0,TN,0
885,3,"Sutehall, Mr. Henry Jr",male,25.0,0,0,SOTON/OQ 392076,7.05,,S,0.16085425685425686,0.0,TN,0
886,3,"Rice, Mrs. William (Margaret Norton)",female,39.0,0,5,382652,29.125,,Q,0.13,0.0,TN,0
887,2,"Montvila, Rev. Juozas",male,27.0,0,0,211536,13.0,,S,0.03,0.0,TN,0
888,1,"Graham, Miss. Margaret Edith",female,19.0,0,0,112053,30.0,B42,S,0.76,1.0,TP,1
889,3,"Johnston, Miss. Catherine Helen ""Carrie""",female,,1,2,W./C. 6607,23.45,,S,0.99,1.0,FP,0
890,1,"Behr, Mr. Karl Howell",male,26.0,0,0,111369,30.0,C148,C,0.185,0.0,FN,1
891,3,"Dooley, Mr. Patrick",male,32.0,0,0,370376,7.75,,Q,0.3801666666666666,0.0,TN,0
